Textbox3,Textbox15
"For 1970 and 1980, the share of adults who are college graduates includes those who completed at four or more years of college regardless of degree earned. In 1990, 2000, and 2016-2020 the share includes those who received a bachelor's or higher degree.

Urban and rural (metro and nonmetro) definitions are based on the Office of Management and Budget (OMB) February 2013. See the What is Rural?

The data for 2016-2020 is a 5-year average from the Census Bureau's American Community Survey. 

Sources: U.S. Census Bureau, 1970, 1980, 1990, 2000 Censuses of Population, and the 2016-2020 American Community Survey.

","See the Census Bureau web site for a description of FIPS codes.

*The 2013 Rural-urban continuum codes classify metropolitan counties (codes 1 through 3) by size of the Metropolitan Statistical Area (MSA), and nonmetropolitan counties (codes 4 through 9) by degree of urbanization and proximity to metro areas. See the Rural-urban continuum codes for precise definitions of each code.

For 1970 and 1980, the share of adults who are college graduates includes those who completed at four or more years of college regardless of degree earned. In 1990, 2000, and 2016-2020 the share includes those who received a bachelor's or higher degree.

The data for 2016-2020 is a 5-year average from the Census Bureau's American Community Survey.

Data is for adults 25 years of age and older.

Sources: U.S. Census Bureau, 1970, 1980, 1990, 2000 Censuses of Population, and the 2016-2020 American Community Survey.


"

PolygonLayer2_label,Value0
,0.114714787233066
,0.131263819502716
,0.0686254230135944
,0.121319068537384
,0.128463597868874
,0.16075436010225
,0.0791603366938802
,0.0906112594181677
,0.093904717078265
,0.0812990800540254
,0.114831895431143
,0.121298091525315
,0.0751437893344493
,0.0874750293361645
,0.103415336088503
,0.106673936115428
,0.0752547432993295
,0.0864926071789078
,0.128404401265319
,0.141478952196514
,0.0677178499264545
,0.0943713085558665
,0.0892553388334052
,0.0870063268255829
,0.0663603193530046
,0.146756713690402
,0.0941021243097573
,0.0601997038198528
,0.0843037934484018
,0.130860818981574
,0.0673986420391243
,0.0973759466122139
,0.135007609704811
,0.127765399723954
,0.11487136477382
,0.0689573388271946
,0.0921738158340285
,0.114497947681186
,0.0885568946254962
,0.0900964605331392
,0.108256336242362
,0.116816877173943
,0.0778465611018813
,0.117795918876471
,0.156355409049103
,0.0704907539422587
,0.0650479880747994
,0.0966402483972339
,0.0829657690694456
,0.123868556682964
,0.0741331623020714
,0.0641542287923955
,0.224905138519638

Textbox12,fips,county,ruc_code,rate_1970,rate_1980,rate_1990,rate_2000,rate_2010
2016-2020,28000,Mississippi,,59.0%,45.2%,35.7%,27.1%,14.7%
2016-2020,28001,"Adams, MS        ",5,56.8%,43.9%,32.7%,26.6%,24.5%
2016-2020,28003,"Alcorn, MS        ",7,64.0%,50.4%,43.7%,31.9%,19.5%
2016-2020,28005,"Amite, MS        ",8,71.2%,54.9%,42.9%,32.8%,14.0%
2016-2020,28007,"Attala, MS        ",6,67.2%,55.5%,48.6%,36.6%,21.1%
2016-2020,28009,"Benton, MS        ",1,75.4%,61.1%,53.6%,41.2%,25.4%
2016-2020,28011,"Bolivar, MS        ",7,68.9%,54.2%,45.1%,34.7%,19.3%
2016-2020,28013,"Calhoun, MS        ",9,68.9%,54.7%,47.2%,35.6%,22.0%
2016-2020,28015,"Carroll, MS        ",9,73.4%,59.7%,46.0%,33.4%,15.7%
2016-2020,28017,"Chickasaw, MS        ",7,68.6%,52.8%,47.1%,40.6%,22.6%
2016-2020,28019,"Choctaw, MS        ",9,68.6%,55.3%,42.4%,34.9%,16.9%
2016-2020,28021,"Claiborne, MS        ",8,67.3%,50.8%,41.3%,28.4%,20.7%
2016-2020,28023,"Clarke, MS        ",9,67.3%,53.4%,38.4%,31.2%,14.5%
2016-2020,28025,"Clay, MS        ",7,61.3%,50.0%,39.6%,31.4%,16.3%
2016-2020,28027,"Coahoma, MS        ",7,68.8%,56.2%,46.0%,37.8%,19.2%
2016-2020,28029,"Copiah, MS        ",2,64.9%,52.9%,38.9%,30.7%,15.9%
2016-2020,28031,"Covington, MS        ",8,65.3%,55.6%,44.5%,32.8%,18.3%
2016-2020,28033,"DeSoto, MS        ",1,56.9%,42.0%,28.8%,18.4%,9.0%
2016-2020,28035,"Forrest, MS        ",3,46.8%,36.6%,27.9%,20.7%,11.5%
2016-2020,28037,"Franklin, MS        ",9,66.8%,51.6%,41.9%,32.5%,16.2%
2016-2020,28039,"George, MS        ",6,62.4%,45.9%,41.2%,30.2%,15.6%
2016-2020,28041,"Greene, MS        ",8,62.9%,50.0%,37.6%,32.6%,21.9%
2016-2020,28043,"Grenada, MS        ",7,63.2%,50.8%,43.5%,36.2%,17.1%
2016-2020,28045,"Hancock, MS        ",2,53.5%,41.4%,32.0%,22.1%,9.6%
2016-2020,28047,"Harrison, MS        ",2,45.3%,32.3%,25.3%,19.7%,11.0%
2016-2020,28049,"Hinds, MS        ",2,40.8%,30.0%,24.8%,19.6%,11.8%
2016-2020,28051,"Holmes, MS        ",6,72.0%,60.4%,52.0%,40.3%,21.4%
2016-2020,28053,"Humphreys, MS        ",6,76.3%,61.3%,53.6%,46.3%,27.8%
2016-2020,28055,"Issaquena, MS        ",8,75.1%,62.1%,56.3%,41.2%,34.0%
2016-2020,28057,"Itawamba, MS        ",7,72.9%,60.7%,51.0%,34.1%,20.5%
2016-2020,28059,"Jackson, MS        ",2,44.5%,32.5%,25.6%,19.0%,11.2%
2016-2020,28061,"Jasper, MS        ",9,63.2%,49.6%,40.0%,33.3%,12.2%
2016-2020,28063,"Jefferson, MS        ",8,78.0%,63.7%,47.0%,40.3%,19.6%
2016-2020,28065,"Jefferson Davis, MS        ",8,63.2%,55.8%,42.6%,33.6%,16.0%
2016-2020,28067,"Jones, MS        ",4,57.6%,44.7%,35.7%,26.1%,13.4%
2016-2020,28069,"Kemper, MS        ",9,72.3%,54.6%,43.7%,39.5%,16.7%
2016-2020,28071,"Lafayette, MS        ",4,48.9%,39.5%,29.8%,21.5%,7.9%
2016-2020,28073,"Lamar, MS        ",3,60.5%,38.5%,26.7%,17.0%,10.7%
2016-2020,28075,"Lauderdale, MS        ",5,52.4%,39.3%,30.3%,25.1%,14.8%
2016-2020,28077,"Lawrence, MS        ",8,65.6%,50.8%,38.1%,27.1%,15.3%
2016-2020,28079,"Leake, MS        ",6,67.0%,55.6%,45.7%,35.9%,19.5%
2016-2020,28081,"Lee, MS        ",5,55.1%,41.3%,32.2%,25.3%,14.7%
2016-2020,28083,"Leflore, MS        ",5,63.5%,55.3%,44.7%,38.1%,16.8%
2016-2020,28085,"Lincoln, MS        ",6,57.9%,45.2%,37.0%,28.0%,13.5%
2016-2020,28087,"Lowndes, MS        ",5,52.5%,42.1%,31.0%,24.5%,13.2%
2016-2020,28089,"Madison, MS        ",2,65.8%,45.0%,28.5%,17.0%,8.2%
2016-2020,28091,"Marion, MS        ",6,64.1%,50.9%,41.2%,33.5%,17.7%
