Textbox3,Textbox15
"For 1970 and 1980, the share of adults who are college graduates includes those who completed at four or more years of college regardless of degree earned. In 1990, 2000, and 2016-2020 the share includes those who received a bachelor's or higher degree.

Urban and rural (metro and nonmetro) definitions are based on the Office of Management and Budget (OMB) February 2013. See the What is Rural?

The data for 2016-2020 is a 5-year average from the Census Bureau's American Community Survey. 

Sources: U.S. Census Bureau, 1970, 1980, 1990, 2000 Censuses of Population, and the 2016-2020 American Community Survey.

","See the Census Bureau web site for a description of FIPS codes.

*The 2013 Rural-urban continuum codes classify metropolitan counties (codes 1 through 3) by size of the Metropolitan Statistical Area (MSA), and nonmetropolitan counties (codes 4 through 9) by degree of urbanization and proximity to metro areas. See the Rural-urban continuum codes for precise definitions of each code.

For 1970 and 1980, the share of adults who are college graduates includes those who completed at four or more years of college regardless of degree earned. In 1990, 2000, and 2016-2020 the share includes those who received a bachelor's or higher degree.

The data for 2016-2020 is a 5-year average from the Census Bureau's American Community Survey.

Data is for adults 25 years of age and older.

Sources: U.S. Census Bureau, 1970, 1980, 1990, 2000 Censuses of Population, and the 2016-2020 American Community Survey.


"

PolygonLayer2_label,Value0
,0.114714787233066
,0.131263819502716
,0.0686254230135944
,0.121319068537384
,0.128463597868874
,0.16075436010225
,0.0791603366938802
,0.0906112594181677
,0.093904717078265
,0.0812990800540254
,0.114831895431143
,0.121298091525315
,0.0751437893344493
,0.0874750293361645
,0.103415336088503
,0.106673936115428
,0.0752547432993295
,0.0864926071789078
,0.128404401265319
,0.141478952196514
,0.0677178499264545
,0.0943713085558665
,0.0892553388334052
,0.0870063268255829
,0.0663603193530046
,0.146756713690402
,0.0941021243097573
,0.0601997038198528
,0.0843037934484018
,0.130860818981574
,0.0673986420391243
,0.0973759466122139
,0.135007609704811
,0.127765399723954
,0.11487136477382
,0.0689573388271946
,0.0921738158340285
,0.114497947681186
,0.0885568946254962
,0.0900964605331392
,0.108256336242362
,0.116816877173943
,0.0778465611018813
,0.117795918876471
,0.156355409049103
,0.0704907539422587
,0.0650479880747994
,0.0966402483972339
,0.0829657690694456
,0.123868556682964
,0.0741331623020714
,0.0641542287923955
,0.224905138519638

Textbox12,fips,county,ruc_code,rate_1970,rate_1980,rate_1990,rate_2000,rate_2010
2016-2020,12000,Florida,,47.4%,33.3%,25.6%,20.1%,11.5%
2016-2020,12001,"Alachua, FL        ",2,40.2%,24.5%,17.3%,11.9%,7.2%
2016-2020,12003,"Baker, FL        ",1,65.1%,49.3%,35.9%,28.1%,15.1%
2016-2020,12005,"Bay, FL        ",3,49.0%,34.2%,25.3%,19.0%,9.1%
2016-2020,12007,"Bradford, FL        ",6,63.5%,46.4%,35.0%,25.8%,21.1%
2016-2020,12009,"Brevard, FL        ",2,29.3%,24.6%,17.7%,13.7%,7.8%
2016-2020,12011,"Broward, FL        ",1,44.6%,29.6%,23.2%,18.0%,10.6%
2016-2020,12013,"Calhoun, FL        ",6,69.3%,53.0%,44.1%,30.9%,22.1%
2016-2020,12015,"Charlotte, FL        ",3,47.0%,33.3%,24.3%,17.9%,9.2%
2016-2020,12017,"Citrus, FL        ",3,57.5%,44.7%,31.4%,21.7%,10.5%
2016-2020,12019,"Clay, FL        ",1,46.5%,26.3%,18.8%,13.6%,7.9%
2016-2020,12021,"Collier, FL        ",2,41.6%,28.8%,21.0%,18.2%,11.8%
2016-2020,12023,"Columbia, FL        ",4,56.5%,41.1%,31.0%,25.3%,15.0%
2016-2020,12027,"DeSoto, FL        ",6,64.1%,49.4%,45.5%,36.5%,25.6%
2016-2020,12029,"Dixie, FL        ",6,65.7%,50.6%,42.3%,34.1%,20.4%
2016-2020,12031,"Duval, FL        ",1,48.4%,33.2%,23.1%,17.3%,9.9%
2016-2020,12033,"Escambia, FL        ",2,49.7%,32.7%,23.8%,17.9%,9.6%
2016-2020,12035,"Flagler, FL        ",2,55.4%,29.2%,21.3%,14.1%,8.5%
2016-2020,12037,"Franklin, FL        ",6,64.7%,56.0%,40.5%,31.7%,18.9%
2016-2020,12039,"Gadsden, FL        ",2,69.4%,52.9%,40.1%,29.3%,18.6%
2016-2020,12041,"Gilchrist, FL        ",2,68.4%,43.5%,37.0%,27.6%,13.4%
2016-2020,12043,"Glades, FL        ",6,67.9%,47.0%,42.6%,30.2%,28.1%
2016-2020,12045,"Gulf, FL        ",3,57.7%,41.4%,33.6%,27.4%,14.6%
2016-2020,12047,"Hamilton, FL        ",6,67.7%,50.6%,41.6%,37.1%,24.8%
